3	0	9	0		1537
3	0	9	1		1017
3	0	9	2		1720
3	0	9	3		1024
3	1	9	0		1772
3	1	9	1		1245
3	1	9	2		1965
3	1	9	3		1246
3	2	9	0		1844
3	2	9	1		1318
3	2	9	2		2040
3	2	9	3		1318
3	3	9	0		1884
3	3	9	1		1358
3	3	9	2		2079
3	3	9	3		1357
3	4	9	0		1904
3	4	9	1		1368
3	4	9	2		2098
3	4	9	3		1385
3	5	9	0		1919
3	5	9	1		1384
3	5	9	2		2114
3	5	9	3		1403
3	6	9	0		1931
3	6	9	1		1396
3	6	9	2		2126
3	6	9	3		1412
3	7	9	0		1940
3	7	9	1		1404
3	7	9	2		2134
3	7	9	3		1420
3	8	9	0		1947
3	8	9	1		1409
3	8	9	2		2141
3	8	9	3		1428
3	9	9	0		1952
3	9	9	1		1416
3	9	9	2		2147
3	9	9	3		1434
3	10	9	0		1956
3	10	9	1		1420
3	10	9	2		2151
3	10	9	3		1438
3	11	9	0		1960
3	11	9	1		1424
3	11	9	2		2155
3	11	9	3		1442
3	12	9	0		1963
3	12	9	1		1428
3	12	9	2		2157
3	12	9	3		1446
3	13	9	0		1966
3	13	9	1		1429
3	13	9	2		2159
3	13	9	3		1448
3	14	9	0		1968
3	14	9	1		1432
3	14	9	2		2163
3	14	9	3		1450
3	15	9	0		1970
3	15	9	1		1435
3	15	9	2		2165
3	15	9	3		1452
2	0	9	0		1712
2	0	9	1		1185
2	0	9	2		1911
2	0	9	3		1188
2	1	9	0		1857
2	1	9	1		1331
2	1	9	2		2050
2	1	9	3		1330
2	2	9	0		1903
2	2	9	1		1377
2	2	9	2		2097
2	2	9	3		1376
2	3	9	0		1930
2	3	9	1		1407
2	3	9	2		2123
2	3	9	3		1403
2	4	9	0		1940
2	4	9	1		1403
2	4	9	2		2133
2	4	9	3		1419
2	5	9	0		1950
2	5	9	1		1415
2	5	9	2		2145
2	5	9	3		1429
2	6	9	0		1955
2	6	9	1		1420
2	6	9	2		2151
2	6	9	3		1435
2	7	9	0		1963
2	7	9	1		1427
2	7	9	2		2158
2	7	9	3		1441
2	8	9	0		1966
2	8	9	1		1430
2	8	9	2		2162
2	8	9	3		1446
2	9	9	0		1970
2	9	9	1		1434
2	9	9	2		2166
2	9	9	3		1449
2	10	9	0		1972
2	10	9	1		1438
2	10	9	2		2169
2	10	9	3		1452
2	11	9	0		1975
2	11	9	1		1439
2	11	9	2		2171
2	11	9	3		1455
2	12	9	0		1977
2	12	9	1		1440
2	12	9	2		2173
2	12	9	3		1456
2	13	9	0		1978
2	13	9	1		1442
2	13	9	2		2175
2	13	9	3		1458
2	14	9	0		1979
2	14	9	1		1444
2	14	9	2		2176
2	14	9	3		1460
2	15	9	0		1980
2	15	9	1		1446
2	15	9	2		2177
2	15	9	3		1460
1	0	9	0		1787
1	0	9	1		1259
1	0	9	2		1983
1	0	9	3		1263
1	1	9	0		1894
1	1	9	1		1369
1	1	9	2		2085
1	1	9	3		1364
1	2	9	0		1931
1	2	9	1		1406
1	2	9	2		2124
1	2	9	3		1402
1	3	9	0		1948
1	3	9	1		1422
1	3	9	2		2143
1	3	9	3		1422
1	4	9	0		1955
1	4	9	1		1418
1	4	9	2		2149
1	4	9	3		1435
1	5	9	0		1963
