3	0	8	0		1446
3	0	8	1		1197
3	0	8	2		1935
3	0	8	3		1571
3	1	8	0		1681
3	1	8	1		1425
3	1	8	2		2180
3	1	8	3		1793
3	2	8	0		1753
3	2	8	1		1498
3	2	8	2		2255
3	2	8	3		1865
3	3	8	0		1793
3	3	8	1		1538
3	3	8	2		2294
3	3	8	3		1904
3	4	8	0		1813
3	4	8	1		1548
3	4	8	2		2313
3	4	8	3		1932
3	5	8	0		1828
3	5	8	1		1564
3	5	8	2		2329
3	5	8	3		1950
3	6	8	0		1840
3	6	8	1		1576
3	6	8	2		2341
3	6	8	3		1959
3	7	8	0		1849
3	7	8	1		1584
3	7	8	2		2349
3	7	8	3		1967
3	8	8	0		1856
3	8	8	1		1589
3	8	8	2		2356
3	8	8	3		1975
3	9	8	0		1861
3	9	8	1		1596
3	9	8	2		2362
3	9	8	3		1981
3	10	8	0		1865
3	10	8	1		1600
3	10	8	2		2366
3	10	8	3		1985
3	11	8	0		1869
3	11	8	1		1604
3	11	8	2		2370
3	11	8	3		1989
3	12	8	0		1872
3	12	8	1		1608
3	12	8	2		2372
3	12	8	3		1993
3	13	8	0		1875
3	13	8	1		1609
3	13	8	2		2374
3	13	8	3		1995
3	14	8	0		1877
3	14	8	1		1612
3	14	8	2		2378
3	14	8	3		1997
3	15	8	0		1879
3	15	8	1		1615
3	15	8	2		2380
3	15	8	3		1999
2	0	8	0		1621
2	0	8	1		1365
2	0	8	2		2126
2	0	8	3		1735
2	1	8	0		1766
2	1	8	1		1511
2	1	8	2		2265
2	1	8	3		1877
2	2	8	0		1812
2	2	8	1		1557
2	2	8	2		2312
2	2	8	3		1923
2	3	8	0		1839
2	3	8	1		1587
2	3	8	2		2338
2	3	8	3		1950
2	4	8	0		1849
2	4	8	1		1583
2	4	8	2		2348
2	4	8	3		1966
2	5	8	0		1859
2	5	8	1		1595
2	5	8	2		2360
2	5	8	3		1976
2	6	8	0		1864
2	6	8	1		1600
2	6	8	2		2366
2	6	8	3		1982
2	7	8	0		1872
2	7	8	1		1607
2	7	8	2		2373
2	7	8	3		1988
2	8	8	0		1875
2	8	8	1		1610
2	8	8	2		2377
2	8	8	3		1993
2	9	8	0		1879
2	9	8	1		1614
2	9	8	2		2381
2	9	8	3		1996
2	10	8	0		1881
2	10	8	1		1618
2	10	8	2		2384
2	10	8	3		1999
2	11	8	0		1884
2	11	8	1		1619
2	11	8	2		2386
2	11	8	3		2002
2	12	8	0		1886
2	12	8	1		1620
2	12	8	2		2388
2	12	8	3		2003
2	13	8	0		1887
2	13	8	1		1622
2	13	8	2		2390
2	13	8	3		2005
2	14	8	0		1888
2	14	8	1		1624
2	14	8	2		2391
2	14	8	3		2007
2	15	8	0		1889
2	15	8	1		1626
2	15	8	2		2392
2	15	8	3		2007
1	0	8	0		1696
1	0	8	1		1439
1	0	8	2		2198
1	0	8	3		1810
1	1	8	0		1803
1	1	8	1		1549
1	1	8	2		2300
1	1	8	3		1911
1	2	8	0		1840
1	2	8	1		1586
1	2	8	2		2339
1	2	8	3		1949
1	3	8	0		1857
1	3	8	1		1602
1	3	8	2		2358
1	3	8	3		1969
1	4	8	0		1864
1	4	8	1		1598
1	4	8	2		2364
1	4	8	3		1982
1	5	8	0		1872
1	5	8	1		1606
1	5	8	2		2373
1	5	8	3		1990
